column_0,dstid,sourceid,day,total_records,total_duration,total_squares_duration,total_log_duration,total_squares_log_duration,geoid10,X_geojson,day1_geom,day2_geom
646,477,567,5,1173,256759,99404973,5858.8489758646,30354.1871208458,42003980700,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.0285,40.443943],[-80.02828,40.444256],[-80.02709,40.446199],[-80.023004,40.444529],[-80.01629,40.443207],[-80.014217,40.4407],[-80.0102,40.438628],[-80.002322,40.434566],[-80.000002,40.433369],[-79.998071,40.433063],[-79.996651,40.432793],[-79.998968,40.429525],[-79.999024,40.429451],[-79.999268,40.429147],[-80.0013,40.429896],[-80.00271,40.430533],[-80.00447,40.431251],[-80.00561,40.431716],[-80.011607,40.435756],[-80.013822,40.437589],[-80.016393,40.438128],[-80.017728,40.439736],[-80.028394,40.443892],[-80.0285,40.443943]]]]},""properties"":{""MOVEMENT_ID"":""477"",""DISPLAY_NAME"":""0 West Station Square Drive, South Shore, Pittsburgh"",""GEOID10"":""42003980700""}}",,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.0285,40.443943],[-80.02828,40.444256],[-80.02709,40.446199],[-80.023004,40.444529],[-80.01629,40.443207],[-80.014217,40.4407],[-80.0102,40.438628],[-80.002322,40.434566],[-80.000002,40.433369],[-79.998071,40.433063],[-79.996651,40.432793],[-79.998968,40.429525],[-79.999024,40.429451],[-79.999268,40.429147],[-80.0013,40.429896],[-80.00271,40.430533],[-80.00447,40.431251],[-80.00561,40.431716],[-80.011607,40.435756],[-80.013822,40.437589],[-80.016393,40.438128],[-80.017728,40.439736],[-80.028394,40.443892],[-80.0285,40.443943]]]]},""properties"":{""MOVEMENT_ID"":""477"",""DISPLAY_NAME"":""0 West Station Square Drive, South Shore, Pittsburgh"",""GEOID10"":""42003980700""}}"
647,477,567,12,1356,354996,185496352,6987.26463910011,37303.4168855451,42003980700,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.0285,40.443943],[-80.02828,40.444256],[-80.02709,40.446199],[-80.023004,40.444529],[-80.01629,40.443207],[-80.014217,40.4407],[-80.0102,40.438628],[-80.002322,40.434566],[-80.000002,40.433369],[-79.998071,40.433063],[-79.996651,40.432793],[-79.998968,40.429525],[-79.999024,40.429451],[-79.999268,40.429147],[-80.0013,40.429896],[-80.00271,40.430533],[-80.00447,40.431251],[-80.00561,40.431716],[-80.011607,40.435756],[-80.013822,40.437589],[-80.016393,40.438128],[-80.017728,40.439736],[-80.028394,40.443892],[-80.0285,40.443943]]]]},""properties"":{""MOVEMENT_ID"":""477"",""DISPLAY_NAME"":""0 West Station Square Drive, South Shore, Pittsburgh"",""GEOID10"":""42003980700""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.0285,40.443943],[-80.02828,40.444256],[-80.02709,40.446199],[-80.023004,40.444529],[-80.01629,40.443207],[-80.014217,40.4407],[-80.0102,40.438628],[-80.002322,40.434566],[-80.000002,40.433369],[-79.998071,40.433063],[-79.996651,40.432793],[-79.998968,40.429525],[-79.999024,40.429451],[-79.999268,40.429147],[-80.0013,40.429896],[-80.00271,40.430533],[-80.00447,40.431251],[-80.00561,40.431716],[-80.011607,40.435756],[-80.013822,40.437589],[-80.016393,40.438128],[-80.017728,40.439736],[-80.028394,40.443892],[-80.0285,40.443943]]]]},""properties"":{""MOVEMENT_ID"":""477"",""DISPLAY_NAME"":""0 West Station Square Drive, South Shore, Pittsburgh"",""GEOID10"":""42003980700""}}",
668,509,567,12,50,54637,67530005,346.90599238306,2412.43314085279,42003070800,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.925104,40.458992],[-79.925043,40.459954],[-79.922723,40.460656],[-79.921229,40.460045],[-79.918069,40.457929],[-79.917412,40.457481],[-79.912424,40.454037],[-79.915354,40.453614],[-79.920712,40.452894],[-79.922577,40.456006],[-79.922454,40.456791],[-79.925198,40.457378],[-79.925104,40.458992]]]]},""properties"":{""MOVEMENT_ID"":""509"",""DISPLAY_NAME"":""300 Denniston Street, Shadyside, Pittsburgh"",""GEOID10"":""42003070800""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.925104,40.458992],[-79.925043,40.459954],[-79.922723,40.460656],[-79.921229,40.460045],[-79.918069,40.457929],[-79.917412,40.457481],[-79.912424,40.454037],[-79.915354,40.453614],[-79.920712,40.452894],[-79.922577,40.456006],[-79.922454,40.456791],[-79.925198,40.457378],[-79.925104,40.458992]]]]},""properties"":{""MOVEMENT_ID"":""509"",""DISPLAY_NAME"":""300 Denniston Street, Shadyside, Pittsburgh"",""GEOID10"":""42003070800""}}",
673,512,567,5,331,116846,62490888,1850.33261671649,10559.5613114581,42003191400,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.021096,40.425233],[-80.020816,40.425725],[-80.019163,40.425978],[-80.017846,40.42648],[-80.013613,40.43027],[-80.012763,40.430523],[-80.010716,40.430895],[-80.010249,40.432254],[-80.009903,40.43334],[-80.004928,40.430507],[-80.004057,40.430138],[-80.00271,40.430533],[-80.0013,40.429896],[-79.999268,40.429147],[-79.99806,40.428916],[-79.996786,40.428194],[-79.99956,40.428114],[-80.001629,40.428863],[-80.002214,40.428554],[-80.003838,40.42783],[-80.005611,40.42701],[-80.007807,40.426201],[-80.009118,40.42426],[-80.010268,40.42457],[-80.011679,40.423053],[-80.012341,40.422445],[-80.014875,40.422669],[-80.016307,40.421965],[-80.016382,40.422055],[-80.016866,40.42261],[-80.017885,40.423596],[-80.018603,40.424224],[-80.018862,40.424212],[-80.019594,40.423984],[-80.021033,40.423429],[-80.021096,40.425233]]]]},""properties"":{""MOVEMENT_ID"":""512"",""DISPLAY_NAME"":""600 Natchez Street, Mount Washington, Pittsburgh"",""GEOID10"":""42003191400""}}",,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.021096,40.425233],[-80.020816,40.425725],[-80.019163,40.425978],[-80.017846,40.42648],[-80.013613,40.43027],[-80.012763,40.430523],[-80.010716,40.430895],[-80.010249,40.432254],[-80.009903,40.43334],[-80.004928,40.430507],[-80.004057,40.430138],[-80.00271,40.430533],[-80.0013,40.429896],[-79.999268,40.429147],[-79.99806,40.428916],[-79.996786,40.428194],[-79.99956,40.428114],[-80.001629,40.428863],[-80.002214,40.428554],[-80.003838,40.42783],[-80.005611,40.42701],[-80.007807,40.426201],[-80.009118,40.42426],[-80.010268,40.42457],[-80.011679,40.423053],[-80.012341,40.422445],[-80.014875,40.422669],[-80.016307,40.421965],[-80.016382,40.422055],[-80.016866,40.42261],[-80.017885,40.423596],[-80.018603,40.424224],[-80.018862,40.424212],[-80.019594,40.423984],[-80.021033,40.423429],[-80.021096,40.425233]]]]},""properties"":{""MOVEMENT_ID"":""512"",""DISPLAY_NAME"":""600 Natchez Street, Mount Washington, Pittsburgh"",""GEOID10"":""42003191400""}}"
674,512,567,12,308,123347,77841415,1754.70851183383,10205.7608505713,42003191400,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.021096,40.425233],[-80.020816,40.425725],[-80.019163,40.425978],[-80.017846,40.42648],[-80.013613,40.43027],[-80.012763,40.430523],[-80.010716,40.430895],[-80.010249,40.432254],[-80.009903,40.43334],[-80.004928,40.430507],[-80.004057,40.430138],[-80.00271,40.430533],[-80.0013,40.429896],[-79.999268,40.429147],[-79.99806,40.428916],[-79.996786,40.428194],[-79.99956,40.428114],[-80.001629,40.428863],[-80.002214,40.428554],[-80.003838,40.42783],[-80.005611,40.42701],[-80.007807,40.426201],[-80.009118,40.42426],[-80.010268,40.42457],[-80.011679,40.423053],[-80.012341,40.422445],[-80.014875,40.422669],[-80.016307,40.421965],[-80.016382,40.422055],[-80.016866,40.42261],[-80.017885,40.423596],[-80.018603,40.424224],[-80.018862,40.424212],[-80.019594,40.423984],[-80.021033,40.423429],[-80.021096,40.425233]]]]},""properties"":{""MOVEMENT_ID"":""512"",""DISPLAY_NAME"":""600 Natchez Street, Mount Washington, Pittsburgh"",""GEOID10"":""42003191400""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.021096,40.425233],[-80.020816,40.425725],[-80.019163,40.425978],[-80.017846,40.42648],[-80.013613,40.43027],[-80.012763,40.430523],[-80.010716,40.430895],[-80.010249,40.432254],[-80.009903,40.43334],[-80.004928,40.430507],[-80.004057,40.430138],[-80.00271,40.430533],[-80.0013,40.429896],[-79.999268,40.429147],[-79.99806,40.428916],[-79.996786,40.428194],[-79.99956,40.428114],[-80.001629,40.428863],[-80.002214,40.428554],[-80.003838,40.42783],[-80.005611,40.42701],[-80.007807,40.426201],[-80.009118,40.42426],[-80.010268,40.42457],[-80.011679,40.423053],[-80.012341,40.422445],[-80.014875,40.422669],[-80.016307,40.421965],[-80.016382,40.422055],[-80.016866,40.42261],[-80.017885,40.423596],[-80.018603,40.424224],[-80.018862,40.424212],[-80.019594,40.423984],[-80.021033,40.423429],[-80.021096,40.425233]]]]},""properties"":{""MOVEMENT_ID"":""512"",""DISPLAY_NAME"":""600 Natchez Street, Mount Washington, Pittsburgh"",""GEOID10"":""42003191400""}}",
679,515,567,5,151,47518,23241758,835.720366352598,4687.98451339959,42003262000,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.004454,40.472449],[-80.003564,40.472864],[-80.00055,40.473292],[-79.997611,40.474591],[-79.997545,40.472982],[-79.99186,40.473134],[-79.992274,40.473556],[-79.991456,40.473601],[-79.989688,40.470895],[-79.987973,40.470023],[-79.986682,40.466428],[-79.98704,40.463835],[-79.988339,40.462102],[-79.992302,40.461727],[-79.994687,40.459643],[-79.997456,40.459011],[-79.998341,40.458683],[-79.998494,40.458617],[-79.998978,40.458525],[-79.999174,40.458469],[-79.999231,40.458638],[-79.99973,40.459878],[-79.999766,40.460648],[-79.999804,40.462632],[-79.99997,40.46473],[-80.000295,40.465701],[-80.002209,40.468444],[-80.004997,40.472209],[-80.004454,40.472449]]]]},""properties"":{""MOVEMENT_ID"":""515"",""DISPLAY_NAME"":""2100 Rhine Street, Spring Hill City View, Pittsburgh"",""GEOID10"":""42003262000""}}",,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.004454,40.472449],[-80.003564,40.472864],[-80.00055,40.473292],[-79.997611,40.474591],[-79.997545,40.472982],[-79.99186,40.473134],[-79.992274,40.473556],[-79.991456,40.473601],[-79.989688,40.470895],[-79.987973,40.470023],[-79.986682,40.466428],[-79.98704,40.463835],[-79.988339,40.462102],[-79.992302,40.461727],[-79.994687,40.459643],[-79.997456,40.459011],[-79.998341,40.458683],[-79.998494,40.458617],[-79.998978,40.458525],[-79.999174,40.458469],[-79.999231,40.458638],[-79.99973,40.459878],[-79.999766,40.460648],[-79.999804,40.462632],[-79.99997,40.46473],[-80.000295,40.465701],[-80.002209,40.468444],[-80.004997,40.472209],[-80.004454,40.472449]]]]},""properties"":{""MOVEMENT_ID"":""515"",""DISPLAY_NAME"":""2100 Rhine Street, Spring Hill City View, Pittsburgh"",""GEOID10"":""42003262000""}}"
680,515,567,12,173,61442,32571802,981.983385584097,5639.02831334085,42003262000,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.004454,40.472449],[-80.003564,40.472864],[-80.00055,40.473292],[-79.997611,40.474591],[-79.997545,40.472982],[-79.99186,40.473134],[-79.992274,40.473556],[-79.991456,40.473601],[-79.989688,40.470895],[-79.987973,40.470023],[-79.986682,40.466428],[-79.98704,40.463835],[-79.988339,40.462102],[-79.992302,40.461727],[-79.994687,40.459643],[-79.997456,40.459011],[-79.998341,40.458683],[-79.998494,40.458617],[-79.998978,40.458525],[-79.999174,40.458469],[-79.999231,40.458638],[-79.99973,40.459878],[-79.999766,40.460648],[-79.999804,40.462632],[-79.99997,40.46473],[-80.000295,40.465701],[-80.002209,40.468444],[-80.004997,40.472209],[-80.004454,40.472449]]]]},""properties"":{""MOVEMENT_ID"":""515"",""DISPLAY_NAME"":""2100 Rhine Street, Spring Hill City View, Pittsburgh"",""GEOID10"":""42003262000""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.004454,40.472449],[-80.003564,40.472864],[-80.00055,40.473292],[-79.997611,40.474591],[-79.997545,40.472982],[-79.99186,40.473134],[-79.992274,40.473556],[-79.991456,40.473601],[-79.989688,40.470895],[-79.987973,40.470023],[-79.986682,40.466428],[-79.98704,40.463835],[-79.988339,40.462102],[-79.992302,40.461727],[-79.994687,40.459643],[-79.997456,40.459011],[-79.998341,40.458683],[-79.998494,40.458617],[-79.998978,40.458525],[-79.999174,40.458469],[-79.999231,40.458638],[-79.99973,40.459878],[-79.999766,40.460648],[-79.999804,40.462632],[-79.99997,40.46473],[-80.000295,40.465701],[-80.002209,40.468444],[-80.004997,40.472209],[-80.004454,40.472449]]]]},""properties"":{""MOVEMENT_ID"":""515"",""DISPLAY_NAME"":""2100 Rhine Street, Spring Hill City View, Pittsburgh"",""GEOID10"":""42003262000""}}",
691,521,567,5,172,75450,43734952,1016.71748684553,6075.34343498268,42003562600,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.047431,40.439983],[-80.045306,40.441949],[-80.045783,40.442333],[-80.041611,40.44497],[-80.043451,40.445738],[-80.045078,40.450153],[-80.044629,40.450469],[-80.039898,40.452616],[-80.039388,40.452875],[-80.037568,40.454049],[-80.035853,40.452696],[-80.034783,40.451848],[-80.028228,40.446664],[-80.02709,40.446199],[-80.02828,40.444256],[-80.0285,40.443943],[-80.032845,40.439201],[-80.032487,40.435638],[-80.028581,40.433379],[-80.026688,40.431307],[-80.028034,40.430076],[-80.034588,40.433735],[-80.03679,40.433862],[-80.037841,40.433608],[-80.035836,40.434692],[-80.038625,40.436407],[-80.045088,40.43828],[-80.047295,40.438153],[-80.047431,40.439983]]]]},""properties"":{""MOVEMENT_ID"":""521"",""DISPLAY_NAME"":""300 Fairview Avenue, Elliott, Pittsburgh"",""GEOID10"":""42003562600""}}",,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.047431,40.439983],[-80.045306,40.441949],[-80.045783,40.442333],[-80.041611,40.44497],[-80.043451,40.445738],[-80.045078,40.450153],[-80.044629,40.450469],[-80.039898,40.452616],[-80.039388,40.452875],[-80.037568,40.454049],[-80.035853,40.452696],[-80.034783,40.451848],[-80.028228,40.446664],[-80.02709,40.446199],[-80.02828,40.444256],[-80.0285,40.443943],[-80.032845,40.439201],[-80.032487,40.435638],[-80.028581,40.433379],[-80.026688,40.431307],[-80.028034,40.430076],[-80.034588,40.433735],[-80.03679,40.433862],[-80.037841,40.433608],[-80.035836,40.434692],[-80.038625,40.436407],[-80.045088,40.43828],[-80.047295,40.438153],[-80.047431,40.439983]]]]},""properties"":{""MOVEMENT_ID"":""521"",""DISPLAY_NAME"":""300 Fairview Avenue, Elliott, Pittsburgh"",""GEOID10"":""42003562600""}}"
692,521,567,12,188,107584,116392194,1135.77141106289,6974.403246879,42003562600,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.047431,40.439983],[-80.045306,40.441949],[-80.045783,40.442333],[-80.041611,40.44497],[-80.043451,40.445738],[-80.045078,40.450153],[-80.044629,40.450469],[-80.039898,40.452616],[-80.039388,40.452875],[-80.037568,40.454049],[-80.035853,40.452696],[-80.034783,40.451848],[-80.028228,40.446664],[-80.02709,40.446199],[-80.02828,40.444256],[-80.0285,40.443943],[-80.032845,40.439201],[-80.032487,40.435638],[-80.028581,40.433379],[-80.026688,40.431307],[-80.028034,40.430076],[-80.034588,40.433735],[-80.03679,40.433862],[-80.037841,40.433608],[-80.035836,40.434692],[-80.038625,40.436407],[-80.045088,40.43828],[-80.047295,40.438153],[-80.047431,40.439983]]]]},""properties"":{""MOVEMENT_ID"":""521"",""DISPLAY_NAME"":""300 Fairview Avenue, Elliott, Pittsburgh"",""GEOID10"":""42003562600""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.047431,40.439983],[-80.045306,40.441949],[-80.045783,40.442333],[-80.041611,40.44497],[-80.043451,40.445738],[-80.045078,40.450153],[-80.044629,40.450469],[-80.039898,40.452616],[-80.039388,40.452875],[-80.037568,40.454049],[-80.035853,40.452696],[-80.034783,40.451848],[-80.028228,40.446664],[-80.02709,40.446199],[-80.02828,40.444256],[-80.0285,40.443943],[-80.032845,40.439201],[-80.032487,40.435638],[-80.028581,40.433379],[-80.026688,40.431307],[-80.028034,40.430076],[-80.034588,40.433735],[-80.03679,40.433862],[-80.037841,40.433608],[-80.035836,40.434692],[-80.038625,40.436407],[-80.045088,40.43828],[-80.047295,40.438153],[-80.047431,40.439983]]]]},""properties"":{""MOVEMENT_ID"":""521"",""DISPLAY_NAME"":""300 Fairview Avenue, Elliott, Pittsburgh"",""GEOID10"":""42003562600""}}",
717,545,567,5,279,122666,76808840,1646.61155902111,9818.72690550728,42003562900,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.970106,40.404756],[-79.965887,40.40723],[-79.963884,40.408737],[-79.96303,40.407881],[-79.960393,40.407761],[-79.959048,40.40974],[-79.956131,40.410309],[-79.956644,40.408229],[-79.956032,40.406617],[-79.95492,40.406845],[-79.95284,40.401705],[-79.950608,40.399618],[-79.94387,40.394168],[-79.938185,40.393079],[-79.938793,40.395026],[-79.937112,40.395267],[-79.937729,40.396786],[-79.94259,40.397328],[-79.9455,40.398462],[-79.948135,40.400422],[-79.950849,40.403751],[-79.952955,40.410659],[-79.952317,40.411237],[-79.953974,40.418242],[-79.954573,40.420769],[-79.955973,40.424569],[-79.960296,40.428635],[-79.958507,40.42938],[-79.956272,40.429113],[-79.954571,40.42791],[-79.952371,40.427393],[-79.950431,40.427598],[-79.951234,40.426785],[-79.951704,40.426309],[-79.951956,40.426016],[-79.952109,40.425763],[-79.952236,40.425429],[-79.952282,40.425172],[-79.952288,40.424898],[-79.952036,40.424917],[-79.949835,40.425665],[-79.948178,40.422963],[-79.947559,40.421993],[-79.944267,40.420412],[-79.94175,40.419195],[-79.939835,40.418952],[-79.93801,40.419116],[-79.93383,40.419788],[-79.937257,40.417609],[-79.939216,40.41549],[-79.939473,40.413479],[-79.940436,40.412443],[-79.94179,40.411898],[-79.945026,40.411241],[-79.944424,40.408438],[-79.943358,40.40377],[-79.94191,40.401322],[-79.940266,40.40021],[-79.938784,40.399678],[-79.935756,40.399481],[-79.935397,40.396903],[-79.932971,40.397317],[-79.932357,40.391499],[-79.93123,40.390752],[-79.932038,40.385894],[-79.931308,40.383881],[-79.925507,40.379607],[-79.926817,40.376513],[-79.926577,40.374999],[-79.939439,40.373941],[-79.940625,40.374666],[-79.942734,40.375965],[-79.943666,40.374965],[-79.9455,40.376079],[-79.943332,40.378157],[-79.942535,40.37967],[-79.936448,40.380662],[-79.935473,40.38095],[-79.935384,40.383613],[-79.936531,40.388764],[-79.942093,40.388214],[-79.944395,40.390177],[-79.947282,40.390049],[-79.949502,40.39124],[-79.952436,40.390183],[-79.957187,40.389848],[-79.957731,40.389844],[-79.958074,40.39588],[-79.959961,40.396236],[-79.959822,40.397616],[-79.962989,40.398068],[-79.963476,40.398325],[-79.963904,40.399715],[-79.969054,40.400468],[-79.970961,40.403423],[-79.970106,40.404756]]]]},""properties"":{""MOVEMENT_ID"":""545"",""DISPLAY_NAME"":""Hazelwood Trail, Hazelwood, Pittsburgh"",""GEOID10"":""42003562900""}}",,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.970106,40.404756],[-79.965887,40.40723],[-79.963884,40.408737],[-79.96303,40.407881],[-79.960393,40.407761],[-79.959048,40.40974],[-79.956131,40.410309],[-79.956644,40.408229],[-79.956032,40.406617],[-79.95492,40.406845],[-79.95284,40.401705],[-79.950608,40.399618],[-79.94387,40.394168],[-79.938185,40.393079],[-79.938793,40.395026],[-79.937112,40.395267],[-79.937729,40.396786],[-79.94259,40.397328],[-79.9455,40.398462],[-79.948135,40.400422],[-79.950849,40.403751],[-79.952955,40.410659],[-79.952317,40.411237],[-79.953974,40.418242],[-79.954573,40.420769],[-79.955973,40.424569],[-79.960296,40.428635],[-79.958507,40.42938],[-79.956272,40.429113],[-79.954571,40.42791],[-79.952371,40.427393],[-79.950431,40.427598],[-79.951234,40.426785],[-79.951704,40.426309],[-79.951956,40.426016],[-79.952109,40.425763],[-79.952236,40.425429],[-79.952282,40.425172],[-79.952288,40.424898],[-79.952036,40.424917],[-79.949835,40.425665],[-79.948178,40.422963],[-79.947559,40.421993],[-79.944267,40.420412],[-79.94175,40.419195],[-79.939835,40.418952],[-79.93801,40.419116],[-79.93383,40.419788],[-79.937257,40.417609],[-79.939216,40.41549],[-79.939473,40.413479],[-79.940436,40.412443],[-79.94179,40.411898],[-79.945026,40.411241],[-79.944424,40.408438],[-79.943358,40.40377],[-79.94191,40.401322],[-79.940266,40.40021],[-79.938784,40.399678],[-79.935756,40.399481],[-79.935397,40.396903],[-79.932971,40.397317],[-79.932357,40.391499],[-79.93123,40.390752],[-79.932038,40.385894],[-79.931308,40.383881],[-79.925507,40.379607],[-79.926817,40.376513],[-79.926577,40.374999],[-79.939439,40.373941],[-79.940625,40.374666],[-79.942734,40.375965],[-79.943666,40.374965],[-79.9455,40.376079],[-79.943332,40.378157],[-79.942535,40.37967],[-79.936448,40.380662],[-79.935473,40.38095],[-79.935384,40.383613],[-79.936531,40.388764],[-79.942093,40.388214],[-79.944395,40.390177],[-79.947282,40.390049],[-79.949502,40.39124],[-79.952436,40.390183],[-79.957187,40.389848],[-79.957731,40.389844],[-79.958074,40.39588],[-79.959961,40.396236],[-79.959822,40.397616],[-79.962989,40.398068],[-79.963476,40.398325],[-79.963904,40.399715],[-79.969054,40.400468],[-79.970961,40.403423],[-79.970106,40.404756]]]]},""properties"":{""MOVEMENT_ID"":""545"",""DISPLAY_NAME"":""Hazelwood Trail, Hazelwood, Pittsburgh"",""GEOID10"":""42003562900""}}"
718,545,567,12,309,143823,111258523,1826.98444563441,10933.7658582099,42003562900,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.970106,40.404756],[-79.965887,40.40723],[-79.963884,40.408737],[-79.96303,40.407881],[-79.960393,40.407761],[-79.959048,40.40974],[-79.956131,40.410309],[-79.956644,40.408229],[-79.956032,40.406617],[-79.95492,40.406845],[-79.95284,40.401705],[-79.950608,40.399618],[-79.94387,40.394168],[-79.938185,40.393079],[-79.938793,40.395026],[-79.937112,40.395267],[-79.937729,40.396786],[-79.94259,40.397328],[-79.9455,40.398462],[-79.948135,40.400422],[-79.950849,40.403751],[-79.952955,40.410659],[-79.952317,40.411237],[-79.953974,40.418242],[-79.954573,40.420769],[-79.955973,40.424569],[-79.960296,40.428635],[-79.958507,40.42938],[-79.956272,40.429113],[-79.954571,40.42791],[-79.952371,40.427393],[-79.950431,40.427598],[-79.951234,40.426785],[-79.951704,40.426309],[-79.951956,40.426016],[-79.952109,40.425763],[-79.952236,40.425429],[-79.952282,40.425172],[-79.952288,40.424898],[-79.952036,40.424917],[-79.949835,40.425665],[-79.948178,40.422963],[-79.947559,40.421993],[-79.944267,40.420412],[-79.94175,40.419195],[-79.939835,40.418952],[-79.93801,40.419116],[-79.93383,40.419788],[-79.937257,40.417609],[-79.939216,40.41549],[-79.939473,40.413479],[-79.940436,40.412443],[-79.94179,40.411898],[-79.945026,40.411241],[-79.944424,40.408438],[-79.943358,40.40377],[-79.94191,40.401322],[-79.940266,40.40021],[-79.938784,40.399678],[-79.935756,40.399481],[-79.935397,40.396903],[-79.932971,40.397317],[-79.932357,40.391499],[-79.93123,40.390752],[-79.932038,40.385894],[-79.931308,40.383881],[-79.925507,40.379607],[-79.926817,40.376513],[-79.926577,40.374999],[-79.939439,40.373941],[-79.940625,40.374666],[-79.942734,40.375965],[-79.943666,40.374965],[-79.9455,40.376079],[-79.943332,40.378157],[-79.942535,40.37967],[-79.936448,40.380662],[-79.935473,40.38095],[-79.935384,40.383613],[-79.936531,40.388764],[-79.942093,40.388214],[-79.944395,40.390177],[-79.947282,40.390049],[-79.949502,40.39124],[-79.952436,40.390183],[-79.957187,40.389848],[-79.957731,40.389844],[-79.958074,40.39588],[-79.959961,40.396236],[-79.959822,40.397616],[-79.962989,40.398068],[-79.963476,40.398325],[-79.963904,40.399715],[-79.969054,40.400468],[-79.970961,40.403423],[-79.970106,40.404756]]]]},""properties"":{""MOVEMENT_ID"":""545"",""DISPLAY_NAME"":""Hazelwood Trail, Hazelwood, Pittsburgh"",""GEOID10"":""42003562900""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.970106,40.404756],[-79.965887,40.40723],[-79.963884,40.408737],[-79.96303,40.407881],[-79.960393,40.407761],[-79.959048,40.40974],[-79.956131,40.410309],[-79.956644,40.408229],[-79.956032,40.406617],[-79.95492,40.406845],[-79.95284,40.401705],[-79.950608,40.399618],[-79.94387,40.394168],[-79.938185,40.393079],[-79.938793,40.395026],[-79.937112,40.395267],[-79.937729,40.396786],[-79.94259,40.397328],[-79.9455,40.398462],[-79.948135,40.400422],[-79.950849,40.403751],[-79.952955,40.410659],[-79.952317,40.411237],[-79.953974,40.418242],[-79.954573,40.420769],[-79.955973,40.424569],[-79.960296,40.428635],[-79.958507,40.42938],[-79.956272,40.429113],[-79.954571,40.42791],[-79.952371,40.427393],[-79.950431,40.427598],[-79.951234,40.426785],[-79.951704,40.426309],[-79.951956,40.426016],[-79.952109,40.425763],[-79.952236,40.425429],[-79.952282,40.425172],[-79.952288,40.424898],[-79.952036,40.424917],[-79.949835,40.425665],[-79.948178,40.422963],[-79.947559,40.421993],[-79.944267,40.420412],[-79.94175,40.419195],[-79.939835,40.418952],[-79.93801,40.419116],[-79.93383,40.419788],[-79.937257,40.417609],[-79.939216,40.41549],[-79.939473,40.413479],[-79.940436,40.412443],[-79.94179,40.411898],[-79.945026,40.411241],[-79.944424,40.408438],[-79.943358,40.40377],[-79.94191,40.401322],[-79.940266,40.40021],[-79.938784,40.399678],[-79.935756,40.399481],[-79.935397,40.396903],[-79.932971,40.397317],[-79.932357,40.391499],[-79.93123,40.390752],[-79.932038,40.385894],[-79.931308,40.383881],[-79.925507,40.379607],[-79.926817,40.376513],[-79.926577,40.374999],[-79.939439,40.373941],[-79.940625,40.374666],[-79.942734,40.375965],[-79.943666,40.374965],[-79.9455,40.376079],[-79.943332,40.378157],[-79.942535,40.37967],[-79.936448,40.380662],[-79.935473,40.38095],[-79.935384,40.383613],[-79.936531,40.388764],[-79.942093,40.388214],[-79.944395,40.390177],[-79.947282,40.390049],[-79.949502,40.39124],[-79.952436,40.390183],[-79.957187,40.389848],[-79.957731,40.389844],[-79.958074,40.39588],[-79.959961,40.396236],[-79.959822,40.397616],[-79.962989,40.398068],[-79.963476,40.398325],[-79.963904,40.399715],[-79.969054,40.400468],[-79.970961,40.403423],[-79.970106,40.404756]]]]},""properties"":{""MOVEMENT_ID"":""545"",""DISPLAY_NAME"":""Hazelwood Trail, Hazelwood, Pittsburgh"",""GEOID10"":""42003562900""}}",
